v0,v1,v2,v3
1.542388,-0.000079,1.541910,-0.000045
1.549222,-0.000054,1.548855,-0.000058
1.549712,-0.000071,1.549106,-0.000041
1.543050,-0.000065,1.542386,-0.000048
1.543722,-0.000044,1.543290,-0.000063
1.546180,-0.000069,1.545633,-0.000054
1.541866,-0.000057,1.541219,-0.000060
1.545619,-0.000070,1.545263,-0.000055
1.551430,-0.000065,1.550953,-0.000045
1.545226,-0.000070,1.544531,-0.000037
1.541767,-0.000065,1.541270,-0.000041
1.546136,-0.000074,1.545724,-0.000051
1.544871,-0.000079,1.544228,-0.000052
1.540950,-0.000059,1.540379,-0.000071
1.547499,-0.000067,1.547187,-0.000074
1.549885,-0.000048,1.549343,-0.000046
1.542603,-0.000050,1.541913,-0.000058
1.542811,-0.000054,1.542346,-0.000058
1.547179,-0.000059,1.546770,-0.000051
1.544369,-0.000065,1.543748,-0.000059
1.543650,-0.000053,1.543167,-0.000069
1.548329,-0.000057,1.547867,-0.000057
1.545650,-0.000056,1.544964,-0.000043
1.541032,-0.000057,1.540452,-0.000059
1.543129,-0.000051,1.542686,-0.000062
1.545941,-0.000062,1.545443,-0.000061
1.543917,-0.000071,1.543347,-0.000060
1.546379,-0.000062,1.545970,-0.000068
1.549518,-0.000074,1.549011,-0.000056
1.543938,-0.000074,1.543286,-0.000036
1.540777,-0.000049,1.540237,-0.000053
1.544071,-0.000071,1.543665,-0.000063
1.546912,-0.000079,1.546436,-0.000050
1.546045,-0.000055,1.545482,-0.000059
1.546150,-0.000075,1.545678,-0.000054
1.545422,-0.000080,1.544822,-0.000059
1.542728,-0.000071,1.542136,-0.000064
1.542941,-0.000082,1.542450,-0.000057
1.546400,-0.000085,1.545920,-0.000061
1.548141,-0.000060,1.547604,-0.000049
1.544759,-0.000063,1.544126,-0.000067
1.544273,-0.000055,1.543786,-0.000055
1.546368,-0.000063,1.545913,-0.000061
1.543822,-0.000074,1.543221,-0.000070
1.542786,-0.000060,1.542299,-0.000046
1.548820,-0.000078,1.548443,-0.000058
1.548945,-0.000056,1.548325,-0.000047
1.542084,-0.000055,1.541443,-0.000052
1.543692,-0.000075,1.543273,-0.000055
1.546052,-0.000075,1.545562,-0.000050
1.541205,-0.000063,1.540579,-0.000062
1.543611,-0.000064,1.543189,-0.000063
1.551036,-0.000070,1.550627,-0.000064
1.546198,-0.000054,1.545479,-0.000036
1.542274,-0.000061,1.541742,-0.000049
1.547179,-0.000055,1.546786,-0.000073
1.544876,-0.000066,1.544165,-0.000054
1.541306,-0.000078,1.540729,-0.000064
1.547480,-0.000059,1.547160,-0.000056
1.549805,-0.000065,1.549186,-0.000059
1.541773,-0.000069,1.541083,-0.000068
1.541883,-0.000068,1.541479,-0.000052
1.546780,-0.000081,1.546333,-0.000064
1.544336,-0.000070,1.543750,-0.000049
1.545702,-0.000055,1.545219,-0.000051
1.549036,-0.000070,1.548521,-0.000052
1.544742,-0.000066,1.544042,-0.000041
1.540772,-0.000059,1.540208,-0.000049
1.544487,-0.000073,1.544107,-0.000056
1.547264,-0.000065,1.546768,-0.000072
1.545823,-0.000059,1.545202,-0.000055
1.545821,-0.000068,1.545290,-0.000064
1.547097,-0.000064,1.546615,-0.000061
1.544116,-0.000049,1.543481,-0.000048
1.541233,-0.000045,1.540647,-0.000056
1.544680,-0.000056,1.544223,-0.000031
1.546775,-0.000078,1.546289,-0.000052
1.545948,-0.000053,1.545380,-0.000063
1.545021,-0.000047,1.544458,-0.000066
1.546859,-0.000070,1.546346,-0.000061
1.544943,-0.000062,1.544297,-0.000026
1.541728,-0.000069,1.541192,-0.000072
1.546853,-0.000061,1.546488,-0.000067
1.549183,-0.000058,1.548610,-0.000036
1.544237,-0.000055,1.543568,-0.000043
1.543570,-0.000050,1.543112,-0.000058
1.546178,-0.000056,1.545640,-0.000069
1.542005,-0.000064,1.541334,-0.000063
1.542524,-0.000070,1.542087,-0.000067
1.550028,-0.000078,1.549637,-0.000051
1.549079,-0.000065,1.548444,-0.000050
1.542391,-0.000037,1.541715,-0.000039
1.544566,-0.000059,1.544178,-0.000052
1.545964,-0.000049,1.545417,-0.000072
1.541122,-0.000060,1.540501,-0.000070
1.545940,-0.000074,1.545624,-0.000077
1.550482,-0.000049,1.549963,-0.000046
1.544257,-0.000043,1.543586,-0.000048
1.540902,-0.000049,1.540420,-0.000070
1.545740,-0.000072,1.545323,-0.000065
1.544865,-0.000061,1.544266,-0.000056
1.542605,-0.000051,1.542110,-0.000053
1.547870,-0.000071,1.547518,-0.000072
1.548057,-0.000078,1.547431,-0.000063
1.542046,-0.000066,1.541375,-0.000066
1.543440,-0.000065,1.543008,-0.000065
1.548035,-0.000059,1.547525,-0.000040
1.544784,-0.000060,1.544177,-0.000050
1.544909,-0.000076,1.544470,-0.000046
1.548505,-0.000056,1.548021,-0.000063
1.545529,-0.000047,1.544893,-0.000054
1.540770,-0.000081,1.540169,-0.000061
1.542922,-0.000062,1.542493,-0.000070
1.546319,-0.000046,1.545819,-0.000048
1.545711,-0.000082,1.545144,-0.000077
1.546946,-0.000048,1.546453,-0.000046
1.547407,-0.000054,1.546863,-0.000046
1.544683,-0.000067,1.544063,-0.000053
1.542622,-0.000048,1.542109,-0.000051
1.545213,-0.000077,1.544838,-0.000060
1.547887,-0.000061,1.547385,-0.000051
1.546247,-0.000070,1.545644,-0.000058
1.544104,-0.000084,1.543532,-0.000053
1.545150,-0.000067,1.544660,-0.000061
1.543646,-0.000050,1.543068,-0.000045
1.540789,-0.000042,1.540253,-0.000065
1.546182,-0.000064,1.545800,-0.000061
1.549978,-0.000053,1.549445,-0.000055
1.544743,-0.000063,1.544081,-0.000085
1.543455,-0.000073,1.542939,-0.000060
1.546838,-0.000063,1.546348,-0.000042
1.543933,-0.000071,1.543282,-0.000042
1.544206,-0.000057,1.543751,-0.000052
1.550094,-0.000052,1.549664,-0.000048
1.546184,-0.000065,1.545502,-0.000053
1.539971,-0.000067,1.539370,-0.000052
1.544601,-0.000075,1.544208,-0.000075
1.546580,-0.000075,1.546023,-0.000077
1.541130,-0.000054,1.540478,-0.000037
1.544934,-0.000055,1.544595,-0.000050
1.550522,-0.000063,1.550007,-0.000053
1.544727,-0.000054,1.543999,-0.000058
1.542615,-0.000059,1.542103,-0.000060
1.547069,-0.000055,1.546593,-0.000053
1.545535,-0.000053,1.544953,-0.000049
1.544312,-0.000068,1.543786,-0.000049
1.548583,-0.000051,1.548142,-0.000049
1.547342,-0.000051,1.546702,-0.000046
1.541092,-0.000069,1.540433,-0.000051
1.542078,-0.000064,1.541654,-0.000063
1.546548,-0.000065,1.546125,-0.000055
1.545364,-0.000056,1.544766,-0.000037
1.545203,-0.000061,1.544678,-0.000050
1.548152,-0.000061,1.547705,-0.000049
1.546073,-0.000058,1.545454,-0.000055
1.542442,-0.000060,1.541858,-0.000056
1.543751,-0.000056,1.543313,-0.000069
1.547188,-0.000063,1.546747,-0.000085
1.547815,-0.000052,1.547240,-0.000055
1.545887,-0.000064,1.545304,-0.000054
1.544938,-0.000056,1.544427,-0.000053
1.542813,-0.000060,1.542259,-0.000045
1.541103,-0.000071,1.540583,-0.000070
1.545422,-0.000055,1.545026,-0.000054
1.549258,-0.000063,1.548763,-0.000056
1.544999,-0.000037,1.544340,-0.000056
1.542773,-0.000053,1.542314,-0.000039
1.547322,-0.000074,1.546906,-0.000080
1.546266,-0.000057,1.545611,-0.000056
1.541902,-0.000063,1.541283,-0.000042
1.546617,-0.000072,1.546250,-0.000069
1.549189,-0.000047,1.548658,-0.000044
1.542592,-0.000050,1.541923,-0.000050
1.543622,-0.000063,1.543183,-0.000053
1.546219,-0.000040,1.545667,-0.000057
1.541113,-0.000057,1.540474,-0.000048
1.543333,-0.000069,1.542983,-0.000045
1.551360,-0.000068,1.550999,-0.000062
1.547407,-0.000051,1.546703,-0.000051
1.541300,-0.000054,1.540706,-0.000067
1.545867,-0.000069,1.545472,-0.000063
1.547450,-0.000070,1.546874,-0.000064
1.543366,-0.000063,1.542787,-0.000054
1.546548,-0.000054,1.546211,-0.000042
1.550009,-0.000063,1.549488,-0.000053
1.543215,-0.000046,1.542484,-0.000046
1.540988,-0.000063,1.540508,-0.000064
1.544649,-0.000069,1.544185,-0.000066
1.544041,-0.000060,1.543474,-0.000058
1.545063,-0.000063,1.544604,-0.000060
1.549614,-0.000072,1.549146,-0.000054
1.547581,-0.000076,1.546935,-0.000049
1.541771,-0.000043,1.541152,-0.000055
1.543840,-0.000065,1.543421,-0.000056
1.548122,-0.000052,1.547643,-0.000068
1.546709,-0.000053,1.546073,-0.000066
1.544577,-0.000064,1.544016,-0.000062
1.545943,-0.000053,1.545467,-0.000072
1.544895,-0.000072,1.544379,-0.000050
1.542912,-0.000048,1.542350,-0.000064
1.544208,-0.000065,1.543701,-0.000063
1.546529,-0.000063,1.546081,-0.000053
1.546186,-0.000067,1.545613,-0.000065
1.545237,-0.000065,1.544687,-0.000054
1.547125,-0.000046,1.546657,-0.000055
1.545438,-0.000073,1.544859,-0.000056
1.542127,-0.000047,1.541557,-0.000068
1.545309,-0.000054,1.544927,-0.000061
1.550016,-0.000068,1.549530,-0.000039
1.545546,-0.000051,1.544835,-0.000029
1.542278,-0.000055,1.541767,-0.000050
1.545452,-0.000067,1.544994,-0.000070
1.543676,-0.000043,1.543044,-0.000063
1.541431,-0.000056,1.540905,-0.000068
1.547197,-0.000078,1.546841,-0.000068
1.549472,-0.000051,1.548902,-0.000044
1.543227,-0.000070,1.542524,-0.000043
1.544440,-0.000076,1.543998,-0.000060
1.547417,-0.000072,1.546962,-0.000051
1.543763,-0.000077,1.543145,-0.000046
1.544961,-0.000061,1.544560,-0.000054
1.550574,-0.000062,1.550166,-0.000047
1.545084,-0.000069,1.544318,-0.000039
1.538854,-0.000056,1.538286,-0.000077
1.544061,-0.000060,1.543672,-0.000069
1.545593,-0.000068,1.545069,-0.000048
1.544262,-0.000079,1.543702,-0.000047
1.547470,-0.000067,1.547033,-0.000038
1.548594,-0.000062,1.548094,-0.000080
1.543422,-0.000082,1.542753,-0.000058
1.542945,-0.000067,1.542489,-0.000056
1.547139,-0.000057,1.546694,-0.000075
1.545670,-0.000059,1.545086,-0.000052
1.544003,-0.000054,1.543464,-0.000062
1.546904,-0.000064,1.546487,-0.000056
1.546611,-0.000065,1.546024,-0.000053
1.541839,-0.000047,1.541187,-0.000049
1.542381,-0.000072,1.541925,-0.000060
1.545245,-0.000065,1.544753,-0.000060
1.546322,-0.000054,1.545791,-0.000042
1.545478,-0.000061,1.544902,-0.000060
1.546173,-0.000051,1.545694,-0.000059
1.546400,-0.000065,1.545820,-0.000044
1.542509,-0.000052,1.541883,-0.000063
1.544604,-0.000058,1.544214,-0.000055
1.549101,-0.000068,1.548652,-0.000033
1.547990,-0.000067,1.547425,-0.000051
1.543690,-0.000044,1.543133,-0.000063
1.544033,-0.000055,1.543542,-0.000059
1.544166,-0.000073,1.543578,-0.000051
1.540927,-0.000051,1.540364,-0.000072
1.545436,-0.000072,1.545093,-0.000065
1.550872,-0.000073,1.550405,-0.000065
1.546121,-0.000055,1.545429,-0.000051
1.542972,-0.000050,1.542453,-0.000039
1.547321,-0.000068,1.546875,-0.000073
1.544405,-0.000055,1.543721,-0.000045
1.542491,-0.000063,1.542000,-0.000066
1.549170,-0.000078,1.548836,-0.000074
1.548266,-0.000047,1.547627,-0.000049
1.540621,-0.000056,1.539942,-0.000053
1.542609,-0.000058,1.542238,-0.000038
1.547494,-0.000071,1.547032,-0.000055
1.542770,-0.000067,1.542152,-0.000048
1.544620,-0.000066,1.544260,-0.000044
1.550122,-0.000076,1.549668,-0.000065
1.545273,-0.000059,1.544577,-0.000045
1.541654,-0.000074,1.541090,-0.000045
1.546211,-0.000078,1.545816,-0.000062
1.546491,-0.000077,1.545917,-0.000054
1.543326,-0.000068,1.542805,-0.000066
1.547791,-0.000060,1.547450,-0.000062
1.548531,-0.000051,1.547943,-0.000055
1.542365,-0.000047,1.541681,-0.000065
1.540521,-0.000059,1.539980,-0.000063
1.544550,-0.000056,1.544139,-0.000068
1.545166,-0.000054,1.544678,-0.000058
1.544967,-0.000066,1.544478,-0.000056
1.547191,-0.000083,1.546687,-0.000059
1.546289,-0.000064,1.545686,-0.000054
1.544297,-0.000064,1.543705,-0.000063
1.544405,-0.000063,1.543900,-0.000056
1.547242,-0.000050,1.546762,-0.000065
1.546464,-0.000053,1.545897,-0.000055
1.544847,-0.000058,1.544307,-0.000053
1.544849,-0.000057,1.544270,-0.000078
1.543913,-0.000054,1.543349,-0.000051
1.541217,-0.000061,1.540641,-0.000045
1.542781,-0.000056,1.542373,-0.000055
1.550013,-0.000065,1.549654,-0.000055
1.548298,-0.000061,1.547642,-0.000072
1.543273,-0.000046,1.542668,-0.000062
1.545116,-0.000063,1.544657,-0.000052
1.545120,-0.000073,1.544556,-0.000055
1.542018,-0.000066,1.541463,-0.000058
1.547127,-0.000058,1.546803,-0.000071
1.549913,-0.000057,1.549348,-0.000061
1.542939,-0.000061,1.542225,-0.000041
1.542486,-0.000057,1.542064,-0.000054
1.546774,-0.000070,1.546309,-0.000068
1.543452,-0.000069,1.542789,-0.000047
1.541149,-0.000055,1.540667,-0.000059
1.548562,-0.000068,1.548223,-0.000060
1.547592,-0.000072,1.546910,-0.000048
1.541368,-0.000060,1.540716,-0.000063
1.544820,-0.000065,1.544463,-0.000055
1.547354,-0.000059,1.546843,-0.000059
1.544417,-0.000061,1.543820,-0.000057
1.545976,-0.000083,1.545533,-0.000056
1.548349,-0.000054,1.547772,-0.000067
1.543577,-0.000060,1.542899,-0.000048
1.541341,-0.000086,1.540813,-0.000039
1.543797,-0.000061,1.543325,-0.000068
1.544564,-0.000078,1.544044,-0.000075
1.543700,-0.000071,1.543176,-0.000048
1.547328,-0.000047,1.546937,-0.000044
1.549360,-0.000056,1.548831,-0.000049
1.544602,-0.000048,1.543910,-0.000050
1.542726,-0.000066,1.542174,-0.000056
1.545455,-0.000062,1.544963,-0.000061
1.547294,-0.000059,1.546783,-0.000055
1.546284,-0.000058,1.545764,-0.000045
1.546074,-0.000046,1.545522,-0.000053
1.544717,-0.000061,1.544127,-0.000054
1.541817,-0.000064,1.541249,-0.000054
1.542918,-0.000070,1.542481,-0.000055
1.548021,-0.000050,1.547625,-0.000062
1.548135,-0.000072,1.547553,-0.000052
1.543577,-0.000082,1.542947,-0.000060
1.544878,-0.000039,1.544393,-0.000075
1.546383,-0.000070,1.545854,-0.000025
1.543177,-0.000085,1.542575,-0.000056
1.544622,-0.000062,1.544208,-0.000069
1.550124,-0.000064,1.549726,-0.000051
1.547233,-0.000064,1.546593,-0.000078
1.542352,-0.000055,1.541805,-0.000055
1.544562,-0.000056,1.544146,-0.000073
1.544481,-0.000071,1.543920,-0.000064
1.541020,-0.000071,1.540444,-0.000055
1.545371,-0.000072,1.545019,-0.000067
1.549961,-0.000072,1.549489,-0.000054
1.543733,-0.000046,1.542989,-0.000063
1.543340,-0.000051,1.542877,-0.000057
1.548404,-0.000054,1.547988,-0.000056
1.544674,-0.000052,1.544020,-0.000060
1.543213,-0.000056,1.542770,-0.000061
1.549040,-0.000056,1.548667,-0.000045
1.546963,-0.000070,1.546299,-0.000061
1.540482,-0.000061,1.539823,-0.000063
1.543119,-0.000059,1.542690,-0.000057
1.545899,-0.000057,1.545380,-0.000076
1.543530,-0.000061,1.542943,-0.000031
1.546132,-0.000068,1.545770,-0.000044
1.549903,-0.000075,1.549384,-0.000062
1.544258,-0.000064,1.543522,-0.000040
1.541199,-0.000058,1.540700,-0.000061
1.546268,-0.000095,1.545874,-0.000042
1.546997,-0.000075,1.546433,-0.000048
1.545944,-0.000054,1.545413,-0.000053
1.547647,-0.000054,1.547180,-0.000051
1.546925,-0.000050,1.546292,-0.000047
1.543138,-0.000053,1.542476,-0.000037
1.542030,-0.000069,1.541512,-0.000060
1.545601,-0.000073,1.545168,-0.000051
1.547390,-0.000058,1.546890,-0.000062
1.545298,-0.000080,1.544711,-0.000052
1.545015,-0.000070,1.544487,-0.000040
1.545942,-0.000066,1.545442,-0.000047
1.544136,-0.000066,1.543570,-0.000051
1.544454,-0.000061,1.543960,-0.000065
1.549157,-0.000057,1.548753,-0.000063
1.549249,-0.000053,1.548677,-0.000061
1.543501,-0.000080,1.542840,-0.000041
1.543559,-0.000073,1.543087,-0.000052
1.545362,-0.000078,1.544825,-0.000050
1.541670,-0.000071,1.541047,-0.000055
1.543999,-0.000061,1.543590,-0.000055
1.549872,-0.000074,1.549442,-0.000031
1.545438,-0.000065,1.544791,-0.000050
1.541863,-0.000068,1.541332,-0.000047
1.547400,-0.000044,1.546986,-0.000054
1.546189,-0.000067,1.545544,-0.000043
1.541832,-0.000070,1.541248,-0.000045
1.547477,-0.000046,1.547080,-0.000051
1.549359,-0.000079,1.548745,-0.000039
1.542443,-0.000053,1.541778,-0.000067
1.543091,-0.000052,1.542683,-0.000069
1.546715,-0.000066,1.546192,-0.000053
1.543014,-0.000042,1.542374,-0.000048
1.544091,-0.000057,1.543676,-0.000059
1.549549,-0.000057,1.549073,-0.000060
1.545781,-0.000045,1.545121,-0.000054
1.540523,-0.000067,1.539945,-0.000057
1.544470,-0.000059,1.544052,-0.000065
1.547072,-0.000063,1.546570,-0.000049
1.545301,-0.000070,1.544749,-0.000056
1.547650,-0.000076,1.547246,-0.000075
1.548477,-0.000086,1.547895,-0.000042
1.544077,-0.000057,1.543321,-0.000045
1.541449,-0.000055,1.540896,-0.000058
1.543478,-0.000054,1.543025,-0.000066
1.545639,-0.000076,1.545149,-0.000049
1.546114,-0.000072,1.545616,-0.000041
1.546305,-0.000047,1.545790,-0.000075
1.546194,-0.000065,1.545629,-0.000053
1.543488,-0.000071,1.542903,-0.000043
1.543037,-0.000075,1.542582,-0.000060
1.547921,-0.000068,1.547521,-0.000061
1.549076,-0.000068,1.548545,-0.000058
1.545455,-0.000065,1.544825,-0.000043
1.543787,-0.000057,1.543253,-0.000058
1.545371,-0.000066,1.544834,-0.000056
1.543309,-0.000062,1.542678,-0.000044
1.542239,-0.000069,1.541728,-0.000063
1.547386,-0.000071,1.546975,-0.000062
1.547805,-0.000041,1.547260,-0.000056
1.543087,-0.000060,1.542474,-0.000057
1.545011,-0.000074,1.544586,-0.000065
1.546433,-0.000052,1.545863,-0.000050
1.541890,-0.000045,1.541264,-0.000061
1.546012,-0.000055,1.545670,-0.000069
1.551731,-0.000078,1.551247,-0.000058
1.546678,-0.000056,1.545948,-0.000071
1.541926,-0.000065,1.541351,-0.000048
1.546044,-0.000087,1.545680,-0.000054
1.545772,-0.000060,1.545135,-0.000059
1.542060,-0.000055,1.541468,-0.000049
1.547357,-0.000057,1.547028,-0.000052
1.548718,-0.000058,1.548133,-0.000052
1.542811,-0.000054,1.542145,-0.000079
1.542894,-0.000060,1.542421,-0.000061
1.546691,-0.000055,1.546189,-0.000039
1.544763,-0.000046,1.544139,-0.000061
1.546872,-0.000066,1.546475,-0.000059
1.551759,-0.000066,1.551327,-0.000067
1.546836,-0.000064,1.546115,-0.000065
1.540792,-0.000050,1.540177,-0.000046
1.543059,-0.000067,1.542657,-0.000065
1.546676,-0.000087,1.546190,-0.000076
1.545393,-0.000066,1.544809,-0.000067
1.545738,-0.000068,1.545233,-0.000066
1.545917,-0.000061,1.545376,-0.000043
1.543757,-0.000058,1.543191,-0.000034
1.542697,-0.000058,1.542183,-0.000058
1.545626,-0.000045,1.545201,-0.000060
1.547915,-0.000059,1.547380,-0.000061
1.545873,-0.000068,1.545257,-0.000063
1.545913,-0.000053,1.545413,-0.000055
1.546645,-0.000065,1.546119,-0.000053
1.544068,-0.000062,1.543444,-0.000054
1.541581,-0.000072,1.541053,-0.000042
1.546243,-0.000077,1.545907,-0.000053
1.549132,-0.000065,1.548619,-0.000062
1.544167,-0.000077,1.543468,-0.000035
1.542744,-0.000063,1.542222,-0.000058
1.545841,-0.000077,1.545349,-0.000066
1.543984,-0.000065,1.543305,-0.000069
1.542957,-0.000057,1.542512,-0.000054
1.549556,-0.000064,1.549248,-0.000042
1.548042,-0.000052,1.547409,-0.000058
1.543033,-0.000052,1.542452,-0.000054
1.546486,-0.000059,1.546032,-0.000074
1.546329,-0.000065,1.545717,-0.000051
1.541189,-0.000057,1.540571,-0.000065
1.545051,-0.000079,1.544706,-0.000062
1.550464,-0.000078,1.549970,-0.000053
1.544083,-0.000046,1.543339,-0.000070
1.541525,-0.000053,1.541038,-0.000053
1.545929,-0.000065,1.545500,-0.000061
1.545347,-0.000037,1.544775,-0.000051
1.544366,-0.000042,1.543862,-0.000074
1.549745,-0.000069,1.549332,-0.000062
1.548699,-0.000070,1.548022,-0.000042
1.541959,-0.000063,1.541347,-0.000061
1.544240,-0.000055,1.543801,-0.000067
1.546121,-0.000073,1.545535,-0.000057
1.543930,-0.000064,1.543381,-0.000038
1.544933,-0.000050,1.544449,-0.000065
1.548305,-0.000054,1.547847,-0.000065
1.545620,-0.000071,1.544986,-0.000065
1.541759,-0.000083,1.541156,-0.000055
1.543823,-0.000062,1.543424,-0.000049
1.546363,-0.000043,1.545896,-0.000055
1.546788,-0.000060,1.546233,-0.000051
1.546311,-0.000082,1.545792,-0.000063
1.546691,-0.000063,1.546170,-0.000043
1.544023,-0.000054,1.543480,-0.000052
1.543475,-0.000049,1.542989,-0.000076
1.546318,-0.000065,1.545921,-0.000059
1.547495,-0.000068,1.547035,-0.000055
1.545077,-0.000057,1.544401,-0.000063
1.543616,-0.000077,1.543107,-0.000059
1.544845,-0.000053,1.544335,-0.000046
1.542998,-0.000056,1.542410,-0.000057
1.542858,-0.000060,1.542393,-0.000059
1.546625,-0.000044,1.546186,-0.000048
1.549667,-0.000045,1.549190,-0.000062
1.545484,-0.000050,1.544840,-0.000049
1.544373,-0.000060,1.543882,-0.000056
1.546183,-0.000054,1.545667,-0.000062
1.542650,-0.000072,1.541998,-0.000051
1.543011,-0.000055,1.542580,-0.000067
1.548202,-0.000055,1.547797,-0.000047
1.546516,-0.000068,1.545837,-0.000051
1.540669,-0.000066,1.540057,-0.000060
1.544124,-0.000075,1.543738,-0.000043
1.545307,-0.000059,1.544735,-0.000053
1.542016,-0.000063,1.541418,-0.000051
1.545082,-0.000044,1.544657,-0.000049
1.549318,-0.000053,1.548821,-0.000048
1.544290,-0.000067,1.543576,-0.000054
1.541293,-0.000053,1.540757,-0.000059
1.545859,-0.000048,1.545456,-0.000042
1.544315,-0.000042,1.543705,-0.000049
1.544296,-0.000061,1.543806,-0.000046
1.548873,-0.000055,1.548446,-0.000055
1.546758,-0.000058,1.546122,-0.000069
1.540321,-0.000063,1.539671,-0.000066
1.541858,-0.000052,1.541374,-0.000065
